id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11287809,Amazing  new flat in Portobello,58828772,Panos,,Kensington and Chelsea,51.52146408,-0.20989163,Entire home/apt,100,3,4,23/07/2016,0.54,11,227
6700227,Modern Interior South Kensington *Discounted*,10522033,Abigail,,Kensington and Chelsea,51.49356553,-0.188075273,Entire home/apt,90,1,0,,,12,341
14704493,Radiant Notting Hill Studio,82436841,Max And Billie,,Kensington and Chelsea,51.50946385,-0.195845921,Entire home/apt,59,1,0,,,19,79
9190534,Stunning 2br flat in great location,17624809,Justin,,Kensington and Chelsea,51.50895575,-0.201358346,Entire home/apt,160,5,23,06/09/2016,2.1,2,15
6606347,Barbican Bright Designer 1-BD flat,1657319,Nancy,,City of London,51.52273128,-0.095882076,Entire home/apt,149,1,20,29/08/2016,1.46,1,238
11577081,Modern 1 Bed In The City,13881954,Daiva,,City of London,51.51202323,-0.091834984,Entire home/apt,272,7,0,,,7,0
10869557,"""Conor"" apartment - 1B, free wifi",922398,Petra,,City of London,51.5112605,-0.073121104,Entire home/apt,281,2,1,16/05/2016,0.21,101,336
11230765,"St Pauls Cathedral,Unique Apartment",4649563,Sm,,City of London,51.51185546,-0.100695381,Entire home/apt,200,7,1,20/03/2016,0.15,18,357
11577126,Modern 2 Bed In The City,13881954,Daiva,,City of London,51.51259603,-0.091583267,Entire home/apt,370,7,0,,,7,0
15125032,Serviced by HOSTMAKER: Beautiful 1 Bed in Barbican,37341569,Mari,,City of London,51.51615426,-0.097908225,Entire home/apt,149,2,0,,,1,161
9024532,Studio Apartment Cannon Street-1,13887350,Bridgestreet,,City of London,51.51210672,-0.088793962,Entire home/apt,169,2,6,01/07/2016,0.89,37,111
12161898,"""Kenneth"" apartment, 1B, free wifi",922398,Petra,,City of London,51.5115886,-0.074496191,Entire home/apt,281,2,0,,,101,7
11582972,Chancery Lane 1 Bedroom Apartment-I,54987,Arvi,,City of London,51.51642854,-0.11175872,Entire home/apt,139,3,3,31/08/2016,0.6,98,365
11482593,London Specialty Apartment!,16383223,Vaway,,City of London,51.51215062,-0.075575147,Entire home/apt,346,2,0,,,5,365
14222358,City Marque Monument 2 Bedroom Deluxe,26038203,City Marque,,City of London,51.51024122,-0.084815839,Entire home/apt,283,2,1,30/09/2016,1,28,2
10008905,Tower Bridge 2 bedroom apartment 17,27199777,Natalia,,City of London,51.51405278,-0.076022891,Entire home/apt,109,3,1,08/02/2016,0.13,51,110
10005290,Tower Bridge 2 bedroom apartment 19,27199777,Natalia,,City of London,51.51358148,-0.077185188,Entire home/apt,109,3,1,08/02/2016,0.13,51,110
11876615,Shard View 1 Bed Flat London City + Wifi,17911918,James,,City of London,51.50953399,-0.083867519,Entire home/apt,192,2,1,20/06/2016,0.28,34,6
13185815,Elegant 1 bedroom apartment close to Tower Bridge,27199777,Natalia,,City of London,51.51118096,-0.073586828,Entire home/apt,139,2,0,,,51,0
9976508,Amazing Central London Tower Bridge,51260491,Khal,,City of London,51.51281983,-0.079506951,Entire home/apt,220,1,7,29/09/2016,0.73,4,365
13879808,Modern Flat in the City of London,36296936,Pauline,,City of London,51.51651321,-0.080496161,Entire home/apt,95,1,5,03/10/2016,2.11,1,17
8432552,Urban Stay Modern City Flat AH18,17911918,James,,City of London,51.51852428,-0.079833276,Entire home/apt,168,3,0,,,34,213
12417441,Heart of London Near St Paul's Cath,28595831,Rabih,,City of London,51.51489474,-0.109850816,Entire home/apt,143,2,2,23/07/2016,0.77,1,19
2922216,CENTRAL PAD WITH GREAT LOCAL ACCESS,4649563,Sm,,City of London,51.51769746,-0.10167878,Entire home/apt,150,7,29,26/09/2016,1.08,18,358
5190757,Top location! Liverpool St. Shoreditch 1 Bed WiFi,570672,Andy,,City of London,51.51711179,-0.078864451,Entire home/apt,165,3,3,01/07/2016,0.32,15,346
11877608,Shard View 2-Bed 2-Bath Flat London City + Wifi!!,17911918,James,,City of London,51.51108761,-0.082562323,Entire home/apt,234,3,2,24/04/2016,0.32,34,0
12723227,Fleet Street Studio Apartments,20648813,Darryl,,City of London,51.51368652,-0.108435083,Entire home/apt,232,2,1,20/08/2016,0.67,33,365
198215,1 bdrm - Tower Bridge and the River Thames nearby,67625,Jennifer At TheLondonAgent,,City of London,51.51185196,-0.074965574,Entire home/apt,125,5,12,13/09/2016,0.2,15,0
9800786,Sensational Tower Bridge Apartment,50503415,Tomas,,City of London,51.51240027,-0.076542124,Entire home/apt,159,4,0,,,2,0
4410918,Modern Central London Apartment,245950,Vanessa,,City of London,51.51708696,-0.110665752,Entire home/apt,85,2,86,01/10/2016,3.81,1,281
11577177,Modern 1 Bed Apartment In The City,13881954,Daiva,,City of London,51.5133403,-0.07827293,Entire home/apt,272,7,0,,,7,0
15012966,Luxury Studio & Sofa Bed - In the City!,44161235,Andrew,,City of London,51.51270726,-0.073775925,Entire home/apt,90,13,0,,,7,326
12016849,Urban Stay Modern City Flat AC3b,17911918,James,,City of London,51.51706318,-0.080259778,Entire home/apt,155,3,1,07/06/2016,0.25,34,348
10039188,Urban Stay Modern City Flat AC8,17911918,James,,City of London,51.51852274,-0.079888851,Entire home/apt,168,3,0,,,34,35
11577218,Modern 2 Bed Apartment In The City,13881954,Daiva,,City of London,51.51285683,-0.078456341,Entire home/apt,370,7,0,,,7,0
12745570,Fleet Street One Bedroom Apartments,20648813,Darryl,,City of London,51.51448025,-0.109429296,Entire home/apt,275,2,0,,,33,365
10704954,Modern 2bed 2bath in Historical Building,55310447,Mara,,City of London,51.51429772,-0.078206645,Entire home/apt,149,2,34,17/09/2016,4.03,1,73
847464,"Luxury flat,Zone1,2bed/2bath/Lounge",1517803,Hilmi,,City of London,51.51157929,-0.08162931,Entire home/apt,160,20,55,21/09/2016,1.27,24,365
11559233,Studio Apartment Cannon Street-3,13887350,Bridgestreet,,City of London,51.5099332,-0.090210939,Entire home/apt,169,2,9,25/06/2016,1.32,37,179
14829527,14th floor 1 bedroom apartment in Barbican,92750421,Flavien,,City of London,51.52293032,-0.097331133,Entire home/apt,120,2,0,,,1,353
13781045,Luxury Apartment in Financial District!-1b2,13887350,Bridgestreet,,City of London,51.5104176,-0.079480158,Entire home/apt,179,7,0,,,37,148
3557848,Urban Stay Modern City Flat AC8,17911918,James,,City of London,51.51846172,-0.078604106,Entire home/apt,168,2,1,20/11/2015,0.09,34,159
6310455,2 bed maisonette in heart of London,29154278,Claudia,,City of London,51.52105713,-0.094351892,Entire home/apt,98,1,0,,,1,0
12079510,London House 2 Bedroom Apartment,54987,Arvi,,City of London,51.51616414,-0.095701303,Entire home/apt,139,5,2,23/08/2016,0.49,98,354
11543401,2 bedroom in Holborn,33889201,Tom,,City of London,51.51647298,-0.108847264,Entire home/apt,235,5,0,,,607,12
3691353,Modern Excellent Classy ,4649563,Sm,,City of London,51.51360375,-0.10798158,Entire home/apt,200,4,19,26/08/2016,0.73,18,363
11818782,Stunning Cosy Flat in Farringdon,5386293,Rebecca,,City of London,51.51862582,-0.10009037,Entire home/apt,120,1,20,26/09/2016,4.03,1,7
797613,"1 Bed apartment, City, close to Tower Bridge",4158350,Peter,,City of London,51.51222541,-0.075009029,Entire home/apt,150,7,0,,,5,359
8944118,At the heart of London,46753690,Afsaneh,,City of London,51.5101448,-0.094581954,Entire home/apt,105,3,2,29/04/2016,0.19,1,0
9856037,5 Bed House with Roof Terrace,33889201,Tom,,City of London,51.51884645,-0.093242252,Entire home/apt,420,6,0,,,607,0
14072801,Fantastic 2 bed in St. Paul's,13887350,Bridgestreet,,City of London,51.51266438,-0.101269759,Entire home/apt,372,2,0,,,37,177
1315488,Luxury 2 Bed Flat in Central London,6643131,Ama,,City of London,51.51600702,-0.102668828,Entire home/apt,110,12,9,29/08/2016,0.24,2,365
3828561,Modern Classy Apartment,4649563,Sm,,City of London,51.51322642,-0.107410212,Entire home/apt,200,7,9,09/09/2016,0.46,18,296
13963848,City of London - One bed & Sofa bed - Amazing Area,44161235,Andrew,,City of London,51.51147245,-0.073046246,Entire home/apt,110,3,3,12/09/2016,1.32,7,338
3699841,Urban Stay Modern Huge 1-bed Flat AC1,17911918,James,,City of London,51.5188751,-0.07950814,Entire home/apt,168,3,0,,,34,92
14329633,(CL03) Great Apartment in Central London,33433857,Riccardo,,City of London,51.51573638,-0.110045706,Entire home/apt,135,1,0,,,8,313
2416056,"2-bed penthouse, views on the City",10673524,Milena,,City of London,51.51970935,-0.092160258,Entire home/apt,165,3,134,21/09/2016,4.35,1,307
14068280,"Beautiful Two Bedroom, Two Bathroom Apartment",55377960,Arch Apartments,,City of London,51.51014538,-0.095067052,Entire home/apt,145,2,0,,,15,155
14869461,Central London - Bright & Spacious Apartment,41233992,Santiago,,City of London,51.51718147,-0.09804344,Entire home/apt,130,4,3,01/10/2016,3,2,97
14206906,Cozy Apartment w/ Amazing Terrace View,86233858,Jasmine,,City of London,51.51885993,-0.080127048,Entire home/apt,185,2,1,21/09/2016,1,1,336
3436848,"""Dean"" apartment, 2B, free wifi ",922398,Petra,,City of London,51.51177784,-0.073687358,Entire home/apt,350,2,8,29/09/2016,0.34,101,0
5700360,Loft Style Apartment in Monument ,22237095,Q Apartments,,City of London,51.50921108,-0.080227246,Entire home/apt,155,1,4,24/04/2016,0.22,42,365
11835708,One Bedroom Apartment Queen Street,54107698,Kylie,,City of London,51.5108464,-0.092325315,Entire home/apt,170,1,0,,,14,365
2006195,(CL03) Flat in central location,1839548,Giovanni,,City of London,51.51761092,-0.110547489,Entire home/apt,1201,1,30,23/06/2015,0.9,27,177
14533910,Stay in the shadow of St Paul's - whole apartment!,5362773,Dave,,City of London,51.51415511,-0.102544611,Entire home/apt,99,4,2,16/09/2016,2,1,54
14223052,City Marque Monument 3 Bedroom Penthouse,26038203,City Marque,,City of London,51.51099699,-0.083422512,Entire home/apt,304,2,1,30/09/2016,1,28,0
5916593,Perfect Location London City Stay,30725738,Shane,,City of London,51.51071695,-0.093385618,Entire home/apt,139,2,90,25/09/2016,5.2,1,343
1814221,(CL01) Flat in central location,1839548,Giovanni,,City of London,51.51688084,-0.112096516,Entire home/apt,1301,1,21,14/03/2015,0.59,27,0
13742872,Covent Garden: Bright and Charming 2bed flat,101037,"Aurelie, Delphine, Anne-Sophie, Eva, Stephane And Alban",,City of London,51.51094565,-0.101423302,Entire home/apt,169,1,15,17/09/2016,5.23,99,132
11247155,Excellent Central Location,58672229,Matt,,City of London,51.51683159,-0.079054187,Entire home/apt,90,3,9,20/08/2016,1.22,7,48
13744856,Studio Apartment Cannon Street-4,13887350,Bridgestreet,,City of London,51.51031984,-0.088112273,Entire home/apt,169,2,1,04/07/2016,0.33,37,175
1896061,2 bed flat in Central London 041,9844340,Ramiro,,City of London,51.51493832,-0.101612274,Entire home/apt,199,7,0,,,26,365
11498134,London 1 Bdrm Apartment !,16383223,Vaway,,City of London,51.51298981,-0.075487026,Entire home/apt,385,2,0,,,5,365
7224864,Light City (Barbican) apt,16735094,Alexandra,,City of London,51.52297411,-0.096668798,Entire home/apt,89,1,16,17/09/2016,1.18,1,338
3221983,"City of London, brilliant cosy flat",16315671,Jan,,City of London,51.51984001,-0.097761117,Entire home/apt,140,4,84,14/09/2016,3.07,2,311
11878121,Shard View Penthouse London City + Balcony & Wifi!,17911918,James,,City of London,51.51125917,-0.083426531,Entire home/apt,192,3,0,,,34,1
3306500,FABULOUS FLAT IN CLERKENWELL,12471946,Marcia,,City of London,51.51759295,-0.101619714,Entire home/apt,100,5,17,02/11/2015,0.63,1,0
1145829,Monument Street 1 Bed Apts-III,54987,Arvi,,City of London,51.51012182,-0.084500938,Entire home/apt,99,3,8,21/06/2016,0.2,98,351
10039024,Urban Stay Modern City Flat AL34,17911918,James,,City of London,51.51823021,-0.078653751,Entire home/apt,216,3,0,,,34,174
11480862,London Tower Elegance !,16383223,Vaway,,City of London,51.51212121,-0.075667199,Entire home/apt,385,2,0,,,5,365
5353263,(CL04) Flat in central location,1839548,Giovanni,,City of London,51.51740274,-0.111573661,Entire home/apt,1301,1,2,28/03/2015,0.1,27,177
12551016,Cannon Street One Bed Apartments,20648813,Darryl,,City of London,51.51154548,-0.094304783,Entire home/apt,283,1,1,14/08/2016,0.59,33,365
9405706,Next to St Paul's Cathedral in the heart of London,48775150,Juan,,City of London,51.5134283,-0.100815379,Entire home/apt,185,4,0,,,1,350
13600077,Delightful 2 bed in London City,35774757,Jack,,City of London,51.51497482,-0.076280277,Entire home/apt,125,1,14,01/10/2016,4.94,1,189
11877286,Shard View 1 Bed Flat London City + Wifi,17911918,James,,City of London,51.50952457,-0.083943497,Entire home/apt,192,3,2,22/09/2016,2,34,239
11877992,Shard View 2-Bed 2-Bath Flat London City + Wifi!!,17911918,James,,City of London,51.50978799,-0.082641127,Entire home/apt,259,3,1,23/09/2016,1,34,234
1936538,Classy 1 bed apt nr St Pauls/Thames,4649563,Sm,,City of London,51.51368176,-0.1027756,Entire home/apt,200,4,16,24/09/2016,0.46,18,122
10917929,"Modern 2 bed 2 bath, Barbican",33889201,Tom,,City of London,51.51644465,-0.09753722,Entire home/apt,205,3,0,,,607,3
4036735,"City of London, great  family flat",16315671,Jan,,City of London,51.51836304,-0.097463405,Entire home/apt,220,4,55,15/09/2016,2.55,2,315
7050088,Moments from Tower Bridge and City,441736,Kris,,City of London,51.51073472,-0.074966436,Entire home/apt,95,3,3,28/08/2016,0.2,2,0
12535333,Liverpool street 1 bedroom flat,67911213,Suri,,City of London,51.51548663,-0.076659187,Entire home/apt,79,1,27,07/09/2016,4.88,3,123
9934062,Tower Bridge Central London 1/6,27199777,Natalia,,City of London,51.51320483,-0.075699676,Entire home/apt,95,3,1,09/04/2016,0.17,51,0
3754074,Fabulous Studio in Central London,1493674,Barbara,,City of London,51.51715177,-0.079141785,Entire home/apt,75,7,20,27/09/2016,1.04,1,324
9803442,London City apartment Tower Bridge,50503415,Tomas,,City of London,51.51216347,-0.076586348,Entire home/apt,159,4,0,,,2,31
6261895,Great studio West Smithfield 1min City,3226,Nino,,City of London,51.51915443,-0.100810339,Entire home/apt,100,14,4,30/03/2016,0.28,3,331
6611516,SUPERIOR 2 BEDROOM / 2 BATH APT ST PAULS Free WiFi,5473088,John,,City of London,51.51069203,-0.095665234,Entire home/apt,259,4,37,25/09/2016,2.3,4,302
9296510,London Bridge Serviced Apartment,8280986,Mary,,City of London,51.50916821,-0.085353405,Entire home/apt,165,2,21,27/08/2016,1.98,16,280
12280099,Central hideaway near Saint Paul's,3443212,Victor,,City of London,51.51498659,-0.101193233,Entire home/apt,139,9,1,24/09/2016,1,1,134
13852222,"Covent Garden, City, High standards",53339181,Asem,,City of London,51.51548812,-0.110885571,Entire home/apt,350,1,0,,,8,365
9919756,Urban Stay Modern City Flat AC3a,17911918,James,,City of London,51.51769719,-0.079453208,Entire home/apt,168,3,0,,,34,10
12016786,Urban Stay Modern City Flat AC3b,17911918,James,,City of London,51.51692222,-0.078665339,Entire home/apt,160,3,1,16/06/2016,0.27,34,0
7298179,En-Suite Room in Luxury City Flat,14938057,Yan,,City of London,51.51138144,-0.07857236,Entire home/apt,85,1,2,17/10/2015,0.16,4,90
1500486,Cosy Monument Street 2 Bed Apt-I,54987,Arvi,,City of London,51.51054153,-0.085326523,Entire home/apt,110,3,13,03/06/2016,0.36,98,365
482178,Great St Paul's and City location,2176101,Andrew,,City of London,51.51577889,-0.094963132,Entire home/apt,120,3,58,11/09/2016,1.13,1,304
10037013,Urban Stay Modern City Flat AL12,17911918,James,,City of London,51.51946651,-0.079644668,Entire home/apt,216,3,0,,,34,235
1924488,★ Historic Flat City Centre ★,2903820,Jo,,City of London,51.52127332,-0.097564161,Entire home/apt,110,3,39,22/09/2016,1.3,1,246
15030584,St Paul's Penthouse with 2 Private Roof Terraces,42273096,Nick,,City of London,51.51300548,-0.100572797,Entire home/apt,200,1,2,29/09/2016,2,1,158
9976005,"2 Bed Central London, The City",51260491,Khal,,City of London,51.51463044,-0.077981693,Entire home/apt,271,1,2,15/09/2016,0.31,4,365
9917110,Charming Apt at St Paul's / City,50987149,Iltay,,City of London,51.51289071,-0.100402672,Entire home/apt,100,4,0,,,1,0
6640738,Flat in heart of the City St Paul's,20209628,Sri,,City of London,51.51301238,-0.099546804,Entire home/apt,100,2,12,17/04/2016,0.75,1,17
13762479,City Studio,9066630,Toby,,City of London,51.51310817,-0.108131691,Entire home/apt,120,3,2,18/07/2016,0.68,22,359
14002835,Amazing 1 Bed Apartment near St. Paul's Cathedral,36126550,Tyrone,,City of London,51.5121763,-0.094200326,Entire home/apt,190,1,0,,,7,0
9830101,Flat in Liverpool Street to rent,3231740,Pauline,,City of London,51.51593219,-0.076266207,Entire home/apt,90,3,0,,,1,0
15203774,Aldgate Place one bedroom,69279876,Gao,,City of London,51.51300075,-0.074724743,Entire home/apt,269,1,0,,,1,364
6434830,Fantastic studio apartment,33589243,Michelle,,City of London,51.51858059,-0.091460374,Entire home/apt,175,1,0,,,1,0
8385613,Tower of London - One Bed & Sofa Bed - Great Area,44161235,Andrew,,City of London,51.51141552,-0.073189068,Entire home/apt,110,3,4,07/09/2016,0.38,7,338
12841828,One Bedroom Flat off Fleet Street,45025963,Dana,,City of London,51.51382042,-0.110675569,Entire home/apt,95,1,3,22/08/2016,0.75,1,8
13627746,luxury 2 Bedroom Apartment- Tower Hill,65721208,Dougie,,City of London,51.51149888,-0.076342149,Entire home/apt,185,1,12,25/09/2016,4.39,1,347
9401080,Clerkenwell Apartment,5924781,Dan,,City of London,51.52127567,-0.097519549,Entire home/apt,100,2,43,16/09/2016,4.03,1,31
14941460,Globeview 1 Bedroom Apartment,54987,Arvi,,City of London,51.51182058,-0.096350723,Entire home/apt,139,5,0,,,98,359
8120375,"Beautiful, safe, large 1 bed duplex",13270160,Chloe,,City of London,51.51644446,-0.111342529,Entire home/apt,100,2,1,02/09/2015,0.08,1,0
11576950,Great 2 Bed Apartment In The City,13881954,Daiva,,City of London,51.51253706,-0.075499285,Entire home/apt,393,7,0,,,7,0
1823887,(CL02) Flat in central location,1839548,Giovanni,,City of London,51.51556551,-0.111307242,Entire home/apt,1501,1,51,07/07/2015,1.43,27,155
12144146,Fantastic Studio in St.  Paul's,13887350,Bridgestreet,,City of London,51.51386638,-0.100026224,Entire home/apt,179,2,0,,,37,176
3558363,Urban Stay Modern City Flat AH9,17911918,James,,City of London,51.51752017,-0.079549186,Entire home/apt,168,3,7,11/09/2016,0.32,34,0
1876054,Authentic home in the City- London,995624,Mark,,City of London,51.51981826,-0.099001848,Entire home/apt,185,1,76,18/09/2016,2.15,10,331
11618585,FANTASTIC DESIGNER APT IN LONDON,4212488,Walber,,City of London,51.51360262,-0.103480222,Entire home/apt,110,1,33,01/10/2016,5.29,2,131
12956971,Tower View by BridgeStreet,41422621,Danny,,City of London,51.51009623,-0.078158749,Entire home/apt,200,7,0,,,3,358
5485706,"""Tatiana"" apartment, 2B, free wifi",922398,Petra,,City of London,51.51284122,-0.074280458,Entire home/apt,380,2,1,18/07/2016,0.38,101,340
8367213,City of London - 5 mins St Paul's,28255369,Tamara,,City of London,51.51902945,-0.101242424,Entire home/apt,115,7,10,01/08/2016,0.85,1,262
9019907,City Marque City 2 Bed Penthouse,26038203,City Marque,,City of London,51.51674294,-0.079748836,Entire home/apt,288,2,0,,,28,0
9937009,Tower Bridge Central London 1/9,27199777,Natalia,,City of London,51.51472377,-0.074947934,Entire home/apt,95,3,0,,,51,0
3645726,Great location - Lovely 2 bedrooms!,17630099,Damien,,City of London,51.51529962,-0.076576445,Entire home/apt,120,5,48,05/09/2016,2.44,1,36
7445329,Three Bed Flat on Fleet Street,38997786,Zamir,,City of London,51.51333445,-0.108070392,Entire home/apt,125,6,1,02/08/2015,0.07,1,0
9018166,City Marque City Studio,26038203,City Marque,,City of London,51.51831536,-0.080594086,Entire home/apt,167,2,0,,,28,2
12164986,Stunning 1BR Tower Bridge London,25987159,Anthony,,City of London,51.51367807,-0.074629784,Entire home/apt,99,2,35,22/09/2016,6.18,1,132
673067,"4 minutes Tower Bridge, 2 bedrooms",2919661,Paul,,City of London,51.51277125,-0.074439924,Entire home/apt,197,2,178,20/09/2016,3.63,1,298
11617586,Spacious flat in an architectural wonder,926816,Alex,,City of London,51.5187913,-0.091551469,Entire home/apt,100,5,6,12/08/2016,1.42,1,0
4167836,City of London apartment,2839416,Geraldine,,City of London,51.51151746,-0.101641494,Entire home/apt,125,5,9,31/07/2016,0.38,1,0
1936060,Central 1 Bed Ideal for Explorers,917888,Gigi,,City of London,51.51332569,-0.10931588,Entire home/apt,150,4,21,17/09/2016,1.21,1,78
10716327,Delightful Two bedroom Apartment at Cliffords Inn,55377960,Arch Apartments,,City of London,51.51528042,-0.109495988,Entire home/apt,145,2,2,17/06/2016,0.29,15,312
8485834,Large Charming Flat,18473820,Marine,,City of London,51.5099181,-0.088688927,Entire home/apt,145,2,10,01/09/2016,0.84,1,5
2062791,1 Bedroom Apt in central London,7133252,Venera,,City of London,51.5116547,-0.07496971,Entire home/apt,139,3,3,04/03/2016,0.09,1,0
8481988,Victorian Townhouse in Farringdon!,8690046,A & Y,,City of London,51.5186182,-0.103345724,Entire home/apt,121,1,85,15/09/2016,6.82,7,336
12937113,Spacious Central London Apartment,33722862,Cuong,,City of London,51.51546468,-0.107198706,Entire home/apt,105,1,16,12/09/2016,3.56,1,54
10064124,The Tower Luxury Studio & Sofa Bed - Best Area,44161235,Andrew,,City of London,51.51148578,-0.073842384,Entire home/apt,95,3,7,29/09/2016,0.89,7,332
13699934,LIVERPOOL STREET HISTORICAL MODERN APARTMENT,51134475,Marina,,City of London,51.51375867,-0.084810864,Entire home/apt,300,3,5,16/09/2016,1.7,46,365
10028331,Urban Stay Modern City Flat AC3a,17911918,James,,City of London,51.51734409,-0.079159514,Entire home/apt,168,3,0,,,34,254
14222504,City Marque Monument 2 Bedroom Executive,26038203,City Marque,,City of London,51.51060769,-0.083996377,Entire home/apt,262,2,0,,,28,0
14734871,Marvelous Monument,33889201,Tom,,City of London,51.51114808,-0.083479945,Entire home/apt,389,3,0,,,607,13
9895186,Fantastic 1 bedroom St. Paul's,13887350,Bridgestreet,,City of London,51.51428285,-0.100723007,Entire home/apt,294,2,2,15/04/2016,0.3,37,179
5569468,Elite 2BR Spacious Apartment,28445649,Fraser,,City of London,51.51054979,-0.083011602,Entire home/apt,271,2,12,28/08/2016,0.67,25,298
9894218,Two Bedroom Smithfield Apartment,13887350,Bridgestreet,,City of London,51.51966166,-0.100531911,Entire home/apt,249,2,6,15/08/2016,0.62,37,79
11598835,Studio Apartment in Smithfield,13887350,Bridgestreet,,City of London,51.51757874,-0.103123842,Entire home/apt,120,2,3,19/07/2016,0.5,37,168
9893366,One Bedroom Apartment in Smithfield,13887350,Bridgestreet,,City of London,51.51931563,-0.10233366,Entire home/apt,206,2,1,27/04/2016,0.19,37,176
15265615,Gorgeous Penthouse overlooking the Tower of London,97109068,Irene,,City of London,51.50913015,-0.079298632,Entire home/apt,225,2,0,,,2,261
13561618,Luxuruy Apartment in Financial District!-1b1,13887350,Bridgestreet,,City of London,51.51029864,-0.079912626,Entire home/apt,179,7,0,,,37,137
12820614,Upmarket Tower of London Studio,302657,Eti,,City of London,51.51234057,-0.074522415,Entire home/apt,85,3,20,21/09/2016,4.03,3,311
2026411,Excellent Location Central London,4649563,Sm,,City of London,51.52017269,-0.097245542,Entire home/apt,146,5,10,18/09/2016,0.31,18,354
3002891, CITY CENTER 2 BED 2 BATH,4649563,Sm,,City of London,51.5202484,-0.098532305,Entire home/apt,200,7,21,18/08/2016,0.83,18,196
7525316,Lovely one bedapartment nr St Pauls,6055427,Richard,,City of London,51.51734082,-0.102005807,Entire home/apt,125,2,12,28/09/2016,0.97,1,350
3722070,"Elegant, Stylish, Spacious, Central",133923,Leila,,City of London,51.52223988,-0.09718487,Entire home/apt,120,2,16,19/09/2016,0.64,1,350
6472858,(CL02) Flat in central location,33433857,Riccardo,,City of London,51.51745726,-0.110305236,Entire home/apt,185,1,36,19/09/2016,2.38,8,327
4246361,Spacious One Bedroom Apartment City of London,22036320,Deepak,,City of London,51.51678142,-0.077800773,Entire home/apt,198,5,2,16/09/2016,0.38,2,360
6472144,(CL01) Great Flat in Central London,33433857,Riccardo,,City of London,51.5173074,-0.110320748,Entire home/apt,135,1,28,24/08/2016,1.75,8,304
6351981,(CL05) Flat in central location,1839548,Giovanni,,City of London,51.51577925,-0.110455547,Entire home/apt,1201,1,6,14/07/2015,0.36,27,177
9746639,"""Paul"" apartment, 2B, free wifi",922398,Petra,,City of London,51.51129244,-0.095472808,Entire home/apt,350,2,8,30/09/2016,1.5,101,329
1895746,Luxury 1 bed flat London 030,9844340,Ramiro,,City of London,51.51804661,-0.094743309,Entire home/apt,90,4,0,,,26,365
10007382,Tower Bridge 2 bedroom apartment 16,27199777,Natalia,,City of London,51.51176913,-0.075768238,Entire home/apt,109,3,7,24/04/2016,0.76,51,110
11709935,"""Melissa"" apartment, 2B, free wifi",922398,Petra,,City of London,51.51100603,-0.074464166,Entire home/apt,350,2,4,06/07/2016,0.69,101,326
12939777,COZI 2 BED 2 BATH,4649563,Sm,,City of London,51.51439524,-0.102784687,Entire home/apt,241,5,2,20/08/2016,0.65,18,135
10005421,Tower Bridge 2 bedroom apartment 25,27199777,Natalia,,City of London,51.51361025,-0.077319298,Entire home/apt,109,3,2,02/03/2016,0.22,51,110
12889255,1 bed flat in the City of London,69868357,Michael,,City of London,51.51293923,-0.074052169,Entire home/apt,89,3,3,18/06/2016,0.64,1,0
959041,"By The Wardrobe, St Pauls Cathedral",5005089,Simon And Sheba,,City of London,51.51159404,-0.100457811,Entire home/apt,160,2,211,01/10/2016,4.9,1,227
5009247,Luxury Monument Street 1 Bed Apts-I,54987,Arvi,,City of London,51.51164711,-0.085843189,Entire home/apt,94,3,10,03/09/2016,0.5,98,365
2661229,City of London - Clerkenwell 1BD,11213323,Ads,,City of London,51.52057721,-0.096381138,Entire home/apt,135,2,32,08/08/2016,1.71,2,74
11835465,One Bed Apartment At Queen Street,54107698,Kylie,,City of London,51.51150216,-0.094024882,Entire home/apt,170,1,0,,,14,365
6472625,(CL04) Great Flat Central Location,33433857,Riccardo,,City of London,51.51716508,-0.111989561,Entire home/apt,150,1,42,24/09/2016,2.7,8,305
9213453,Beautiful and Central Flat,18039705,Ella,,City of London,51.51205731,-0.101390156,Entire home/apt,115,1,9,14/07/2016,0.98,1,3
6472785,(CL05) Great Flat Central Location,33433857,Riccardo,,City of London,51.51740231,-0.111997795,Entire home/apt,150,1,32,04/09/2016,2.11,8,312
6721584,Luxury City Apt Tower Bridge / Square Mile,14938057,Yan,,City of London,51.51137994,-0.078214244,Entire home/apt,120,1,43,28/09/2016,2.79,4,345
10653531,1 Bedroom Flat Very Centre London!,28820321,Veronica,,City of London,51.51353885,-0.102496828,Entire home/apt,90,2,42,28/09/2016,5.1,66,299
12723761,St Pauls One Bedroom Apartments,20648813,Darryl,,City of London,51.51412422,-0.108371109,Entire home/apt,275,2,1,24/09/2016,1,33,351
14371316,Luxury Apartment in Financial District!-s,13887350,Bridgestreet,,City of London,51.51038882,-0.07878593,Entire home/apt,159,7,0,,,37,165
4673341,Central London Sylish Apartment,24175204,Ben,,City of London,51.51683758,-0.079218624,Entire home/apt,200,2,64,11/09/2016,2.89,1,363
12144068,Globe View 2 bedroom Apartments,54987,Arvi,,City of London,51.5110771,-0.091995087,Entire home/apt,145,14,1,06/07/2016,0.33,98,365
3815102,River House,9063235,Roomspace,,City of London,51.51063177,-0.074165599,Entire home/apt,125,3,0,,,5,42
