,LSOA,Assault With Injury,Common Assault,Harassment,Murder,Offensive Weapon,Other Violence,Personal Property,Theft Person,Wounding/GBH
2544,E01002606,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
2545,E01002607,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2546,E01002608,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,E01002609,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2548,E01002610,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,E01002611,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2550,E01002612,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2551,E01002613,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
2552,E01002614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2553,E01002615,2.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
2554,E01002616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2555,E01002617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,E01002618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2557,E01002619,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
2558,E01002620,3.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
2559,E01002621,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,E01002622,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2561,E01002623,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2562,E01002624,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2563,E01002625,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2564,E01002626,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,E01002627,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2566,E01002628,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
2567,E01002629,3.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0
2568,E01002630,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2569,E01002631,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2570,E01002632,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2571,E01002633,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2572,E01002634,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2573,E01002635,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
2574,E01002636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,E01002637,1.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
2576,E01002638,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2577,E01002639,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2578,E01002640,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0
2579,E01002641,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
2580,E01002642,3.0,6.0,7.0,0.0,0.0,1.0,0.0,5.0,6.0
2581,E01002643,3.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2582,E01002645,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2583,E01002646,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0
2584,E01002647,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2585,E01002648,5.0,3.0,9.0,0.0,1.0,4.0,0.0,0.0,2.0
2586,E01002649,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2587,E01002650,2.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0
2588,E01002651,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2589,E01002652,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2590,E01002653,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2591,E01002654,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2592,E01002655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2593,E01002656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2594,E01002657,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2595,E01002658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2596,E01002659,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2597,E01002660,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
2598,E01002661,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0
2599,E01002662,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0
2600,E01002663,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
2601,E01002664,4.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
2602,E01002665,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2603,E01002666,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2604,E01002667,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2605,E01002668,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2606,E01002669,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2607,E01002670,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608,E01002671,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2609,E01002672,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2610,E01002673,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
2611,E01002674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2612,E01002675,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2613,E01002676,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2614,E01002677,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2615,E01002678,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2616,E01002679,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2617,E01002680,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
2618,E01002681,0.0,12.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
2619,E01002682,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2620,E01002683,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2621,E01002684,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2622,E01002686,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2623,E01002687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2624,E01002689,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2625,E01002690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2626,E01002691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2627,E01002692,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,E01002693,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
2629,E01002694,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2630,E01002695,2.0,3.0,4.0,0.0,1.0,1.0,0.0,7.0,1.0
2631,E01002696,2.0,7.0,7.0,0.0,0.0,0.0,3.0,22.0,2.0
2632,E01002697,0.0,0.0,4.0,0.0,2.0,0.0,2.0,9.0,0.0
2633,E01002698,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2634,E01002699,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
2635,E01002700,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2636,E01002701,0.0,5.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0
2637,E01002702,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0
2638,E01002703,1.0,2.0,4.0,0.0,1.0,0.0,2.0,4.0,3.0
2639,E01002704,1.0,5.0,6.0,0.0,0.0,1.0,9.0,42.0,4.0
2640,E01002706,2.0,1.0,2.0,0.0,1.0,0.0,2.0,12.0,1.0
2641,E01002707,2.0,3.0,3.0,0.0,0.0,0.0,1.0,14.0,1.0
2642,E01002708,1.0,6.0,2.0,0.0,0.0,1.0,0.0,6.0,2.0
2643,E01002709,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2644,E01002710,5.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0
2645,E01002711,4.0,4.0,10.0,0.0,2.0,0.0,2.0,22.0,3.0
2646,E01002712,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0
2647,E01002713,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0
2648,E01002714,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0
2649,E01002715,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2650,E01002716,0.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,1.0
2651,E01002717,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0
2652,E01002718,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2653,E01002719,0.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0
2654,E01002720,0.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0
2655,E01002721,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2656,E01002722,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2657,E01002723,1.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0
2658,E01002724,4.0,1.0,2.0,0.0,0.0,0.0,3.0,33.0,1.0
2659,E01002725,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,2.0
2660,E01002726,1.0,4.0,1.0,0.0,0.0,0.0,4.0,23.0,0.0
2661,E01002727,0.0,2.0,3.0,0.0,0.0,0.0,4.0,7.0,1.0
2662,E01002728,0.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,3.0
2663,E01002729,2.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0
2664,E01002730,1.0,3.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0
2665,E01002731,3.0,5.0,9.0,0.0,0.0,0.0,7.0,15.0,3.0
2666,E01002732,4.0,2.0,4.0,0.0,0.0,0.0,4.0,4.0,2.0
2667,E01002733,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
2668,E01002734,4.0,8.0,9.0,0.0,0.0,0.0,5.0,23.0,1.0
2669,E01002735,0.0,3.0,1.0,0.0,0.0,0.0,1.0,9.0,2.0
2670,E01002736,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2671,E01002737,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0
2672,E01002738,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
2673,E01002739,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0
2674,E01002740,1.0,3.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0
2675,E01002741,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0
2676,E01002742,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2677,E01002743,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2678,E01002744,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0
2679,E01002745,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2680,E01002747,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0
2681,E01002748,1.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0
2682,E01002749,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2683,E01002751,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0
2684,E01002752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2685,E01002753,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2686,E01002754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2687,E01002755,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
2688,E01002756,1.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0
2689,E01002757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2690,E01002758,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
2691,E01002759,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2692,E01002760,0.0,4.0,2.0,0.0,1.0,0.0,1.0,7.0,0.0
2693,E01002762,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2694,E01002763,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0
2695,E01002764,1.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0
2696,E01002765,2.0,5.0,4.0,0.0,0.0,0.0,2.0,7.0,3.0
2697,E01002766,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0
2698,E01002767,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0
2699,E01002768,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0
2700,E01002769,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
2701,E01002770,8.0,4.0,8.0,0.0,2.0,0.0,10.0,45.0,3.0
2702,E01002771,0.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0
2703,E01002772,3.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,1.0
2704,E01002773,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0
2705,E01002774,2.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,2.0
2706,E01002775,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2707,E01002776,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2708,E01002777,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2709,E01002778,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0
2710,E01002779,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0
2711,E01002780,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2712,E01002781,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2713,E01002782,3.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2714,E01002783,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2715,E01002784,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0
2716,E01002785,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2717,E01002786,3.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0
2718,E01002787,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2719,E01002788,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2720,E01002789,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
2721,E01002790,2.0,3.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0
2722,E01002791,0.0,1.0,3.0,0.0,0.0,0.0,1.0,6.0,1.0
2723,E01002792,0.0,2.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0
2724,E01002793,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
2725,E01002794,0.0,6.0,7.0,0.0,0.0,0.0,1.0,13.0,0.0
2726,E01002795,1.0,4.0,4.0,0.0,0.0,0.0,5.0,4.0,0.0
2727,E01002796,1.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
2728,E01002797,2.0,4.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0
2729,E01002798,0.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0
2730,E01002799,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
2731,E01002800,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2732,E01002801,1.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,2.0
2733,E01002802,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0
2734,E01002803,3.0,1.0,7.0,0.0,0.0,0.0,2.0,24.0,2.0
2735,E01002804,0.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0
2736,E01002805,4.0,2.0,1.0,0.0,0.0,1.0,1.0,13.0,2.0
2737,E01002806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2738,E01002807,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
2739,E01002808,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
2740,E01002809,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2741,E01002810,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
2742,E01002811,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
2743,E01002812,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2744,E01002813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2745,E01002814,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2746,E01002815,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2747,E01002816,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2748,E01002817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2749,E01002818,1.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0
2750,E01002819,1.0,3.0,3.0,0.0,2.0,0.0,5.0,10.0,0.0
2751,E01002820,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0
2752,E01002821,2.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
2753,E01002822,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2754,E01002823,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2755,E01002824,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2756,E01002825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2757,E01002826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2758,E01002827,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2759,E01002828,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2760,E01002829,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2761,E01002830,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2762,E01002831,5.0,4.0,3.0,0.0,0.0,2.0,0.0,7.0,1.0
2763,E01002832,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2764,E01002833,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
2765,E01002834,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2766,E01002835,0.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0
2767,E01002836,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2768,E01002837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2769,E01002838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2770,E01002839,2.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
2771,E01002840,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
2772,E01002841,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2773,E01002842,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2774,E01002843,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
2775,E01002844,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
2776,E01002845,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2777,E01002846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2778,E01002847,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2779,E01002848,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2780,E01002849,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0
2781,E01002850,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0
2782,E01002851,4.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0
2783,E01002852,5.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0
2784,E01002853,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2785,E01002854,4.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0
2786,E01002855,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2787,E01002856,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0
2788,E01002857,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2789,E01002858,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2790,E01002859,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
2791,E01002860,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
2792,E01002861,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2793,E01002862,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2794,E01002863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2795,E01002864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2796,E01002865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2797,E01002866,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2798,E01002867,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2799,E01002868,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2800,E01002869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2801,E01002870,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
2802,E01002871,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2803,E01002872,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2804,E01002873,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2805,E01002874,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2806,E01002875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2807,E01002876,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2808,E01002877,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2809,E01002878,1.0,5.0,7.0,0.0,0.0,3.0,1.0,0.0,1.0
2810,E01002879,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2811,E01002880,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2812,E01002881,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2813,E01002882,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2814,E01002883,1.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0
2815,E01002884,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2816,E01002885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
2817,E01002886,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2818,E01002887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2819,E01002888,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
2820,E01002889,3.0,5.0,0.0,0.0,1.0,0.0,2.0,10.0,3.0
2821,E01002890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2822,E01002891,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2823,E01002892,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2824,E01002893,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2825,E01002894,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0
2826,E01002895,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2827,E01002896,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2828,E01002897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2829,E01002898,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2830,E01002899,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2831,E01002900,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2832,E01002901,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2833,E01002902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2834,E01002903,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2835,E01002904,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0
2836,E01002905,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2837,E01002906,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2838,E01002907,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2839,E01002908,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2840,E01002909,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2841,E01002910,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2842,E01002911,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2843,E01002912,0.0,5.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0
2844,E01002913,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2845,E01002914,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
2846,E01002915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2847,E01002916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2848,E01002917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2849,E01002918,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2850,E01002919,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2851,E01002920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2852,E01002921,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2853,E01002922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2854,E01002923,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2855,E01002924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,E01002925,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2857,E01002926,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2858,E01002927,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2859,E01002928,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
